UserId,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,score,tier
351603.0,3314,386,18191.999999999996,2,1,1,211,4,Gold
351624.0,3296,484,10826.82,1,1,2,112,4,Gold
351645.0,3371,716,59535.96,3,1,1,311,5,Silver
351666.0,3289,904,55593.59999999999,1,1,1,111,3,Gold
351687.0,3310,90,6863.879999999999,2,2,2,222,6,Silver
351708.0,3302,138,12589.8,2,2,2,222,6,Silver
351750.0,3329,190,5174.220000000001,2,2,3,223,7,Silver
351771.0,3315,50,14637.119999999999,2,3,1,231,6,Silver
351792.0,3657,18,1720.08,4,4,4,444,12,Bronze
351813.0,3343,68,1858.56,3,3,4,334,10,Bronze
351834.0,3657,4,16668.0,4,4,1,441,9,Bronze
351855.0,3399,352,12324.119999999999,3,1,2,312,6,Silver
351876.0,3499,26,1985.34,4,4,4,444,12,Bronze
351897.0,3603,14,885.5999999999999,4,4,4,444,12,Bronze
351918.0,3350,44,3065.0399999999995,3,3,3,333,9,Bronze
351939.0,3292,86,6415.08,1,2,2,122,5,Silver
351981.0,3381,26,2631.96,3,4,3,343,10,Bronze
352002.0,3304,178,12451.02,2,2,2,222,6,Silver
352023.0,3470,48,4931.280000000001,4,3,3,433,10,Bronze
352044.0,3288,1436,22881.059999999998,1,1,1,111,3,Gold
352065.0,3579,2,281.52,4,4,4,444,12,Bronze
352086.0,3558,68,9506.879999999997,4,3,2,432,9,Bronze
352107.0,3315,444,46326.299999999996,2,1,1,211,4,Gold
352128.0,3332,116,3798.3599999999997,2,2,3,223,7,Silver
352149.0,3545,80,3153.3,4,3,3,433,10,Bronze
352170.0,3342,292,6181.08,3,1,2,312,6,Silver
352191.0,3318,510,18639.6,2,1,1,211,4,Gold
352233.0,3342,52,1423.7399999999998,3,3,4,334,10,Bronze
352254.0,3352,98,5436.059999999999,3,2,2,322,7,Silver
352275.0,0,316,14058.119999999999,1,1,1,111,3,Gold
352296.0,3345,152,3222.72,3,2,3,323,8,Silver
352317.0,3365,100,1876.5600000000002,3,2,4,324,9,Bronze
352338.0,3359,32,2040.2399999999998,3,4,4,344,11,Bronze
352359.0,3287,688,86718.96,1,1,1,111,3,Gold
352380.0,3385,120,3528.18,3,2,3,323,8,Silver
352401.0,3650,38,2443.26,4,3,3,433,10,Bronze
352422.0,3295,394,18591.48,1,1,1,111,3,Gold
352464.0,3304,6,891.8399999999999,2,4,4,244,10,Bronze
352548.0,3408,310,4956.96,3,1,3,313,7,Silver
352569.0,3293,10,670.3199999999999,1,4,4,144,9,Bronze
352590.0,3288,190,12618.239999999998,1,2,2,122,5,Silver
352611.0,3314,644,14152.62,2,1,1,211,4,Gold
352632.0,3567,24,915.4799999999999,4,4,4,444,12,Bronze
352653.0,3342,32,2023.3200000000002,3,4,4,344,11,Bronze
352674.0,3286,574,9977.34,1,1,2,112,4,Gold
352695.0,3650,132,3442.2,4,2,3,423,9,Bronze
352716.0,3374,36,2536.9200000000005,3,3,3,333,9,Bronze
352800.0,3296,328,9965.34,1,1,2,112,4,Gold
352821.0,3448,242,7192.44,4,1,2,412,7,Silver
352863.0,3350,48,2757.72,3,3,3,333,9,Bronze
352884.0,3308,120,4455.66,2,2,3,223,7,Silver
352905.0,3458,196,3825.96,4,2,3,423,9,Bronze
352926.0,3388,206,6649.379999999999,3,1,2,312,6,Silver
352947.0,3427,134,9307.559999999998,4,2,2,422,8,Silver
352968.0,3384,46,2392.98,3,3,4,334,10,Bronze
352989.0,3308,300,7574.34,2,1,2,212,5,Silver
353010.0,3477,32,2287.68,4,4,4,444,12,Bronze
353031.0,3289,56,4548.6,1,3,3,133,7,Silver
353052.0,3645,30,3972.24,4,4,3,443,11,Bronze
353073.0,3293,898,14056.98,1,1,1,111,3,Gold
353094.0,3299,650,53912.81999999999,1,1,1,111,3,Gold
353136.0,3388,56,3461.4,3,3,3,333,9,Bronze
353157.0,3287,190,12007.32,1,2,2,122,5,Silver
353178.0,3295,382,27532.92,1,1,1,111,3,Gold
353220.0,3380,52,4130.76,3,3,3,333,9,Bronze
353283.0,3512,76,2971.68,4,3,3,433,10,Bronze
353304.0,3300,52,3820.6800000000003,1,3,3,133,7,Silver
353325.0,3323,56,6429.839999999999,2,3,2,232,7,Silver
353346.0,3336,44,2835.0599999999995,3,3,3,333,9,Bronze
353388.0,3378,16,1065.0,3,4,4,344,11,Bronze
353409.0,3441,22,1634.9999999999998,4,4,4,444,12,Bronze
353430.0,3323,46,2703.72,2,3,3,233,8,Silver
353472.0,3469,24,1649.9399999999998,4,4,4,444,12,Bronze
353493.0,3286,94,9174.12,1,2,2,122,5,Silver
353514.0,3512,48,3433.44,4,3,3,433,10,Bronze
353535.0,3413,20,1500.4799999999998,3,4,4,344,11,Bronze
353556.0,3324,22,2091.4799999999996,2,4,4,244,10,Bronze
353577.0,3316,332,26276.76,2,1,1,211,4,Gold
353598.0,3482,52,4833.3,4,3,3,433,10,Bronze
353619.0,3293,596,127482.90000000001,1,1,1,111,3,Gold
353661.0,3321,234,14768.880000000001,2,1,1,211,4,Gold
353682.0,3349,128,10456.56,3,2,2,322,7,Silver
353703.0,3327,758,84654.96,2,1,1,211,4,Gold
353766.0,3335,22,1778.88,3,4,4,344,11,Bronze
353787.0,3328,24,1604.04,2,4,4,244,10,Bronze
353808.0,3337,28,2336.4,3,4,4,344,11,Bronze
353829.0,3471,16,1032.6599999999999,4,4,4,444,12,Bronze
353850.0,3618,38,2758.2000000000003,4,3,3,433,10,Bronze
353871.0,3289,40,2844.72,1,3,3,133,7,Silver
353892.0,3295,18,1201.56,1,4,4,144,9,Bronze
353955.0,3308,38,2724.24,2,3,3,233,8,Silver
353976.0,3299,4,293.76,1,4,4,144,9,Bronze
354018.0,3651,26,2866.68,4,4,3,443,11,Bronze
354039.0,3391,144,3927.24,3,2,3,323,8,Silver
354081.0,3344,16,1258.98,3,4,4,344,11,Bronze
354123.0,3314,56,3999.6,2,3,3,233,8,Silver
354186.0,3425,22,1722.1200000000003,3,4,4,344,11,Bronze
354249.0,3307,258,6690.0599999999995,2,1,2,212,5,Silver
354291.0,3307,278,22902.42,2,1,1,211,4,Gold
354312.0,3362,14,5655.36,3,4,2,342,9,Bronze
354333.0,3289,578,58622.58,1,1,1,111,3,Gold
354375.0,3349,246,16784.1,3,1,1,311,5,Silver
354417.0,3297,318,7083.66,1,1,2,112,4,Gold
354438.0,3309,12,0.0,2,4,4,244,10,Bronze
354480.0,3315,356,12596.939999999999,2,1,2,212,5,Silver
354501.0,3351,2,3600.0,3,4,3,343,10,Bronze
354522.0,3351,78,5852.82,3,3,2,332,8,Silver
354543.0,3472,76,2294.7000000000003,4,3,4,434,11,Bronze
354564.0,3322,52,3569.46,2,3,3,233,8,Silver
354585.0,3300,202,3910.62,1,2,3,123,6,Silver
354627.0,3320,74,1618.02,2,3,4,234,9,Bronze
354669.0,3479,270,13096.26,4,1,2,412,7,Silver
354711.0,3286,406,6715.200000000001,1,1,2,112,4,Gold
354732.0,3286,202,4121.34,1,2,3,123,6,Silver
354753.0,3651,90,1210.6799999999998,4,2,4,424,10,Bronze
354795.0,3349,138,1817.7600000000002,3,2,4,324,9,Bronze
354837.0,3584,88,1766.1599999999999,4,2,4,424,10,Bronze
354858.0,3311,326,3690.54,2,1,3,213,6,Silver
354879.0,3292,250,10627.919999999998,1,1,2,112,4,Gold
354900.0,3296,164,1573.3199999999993,1,2,4,124,7,Silver
354942.0,3401,88,14152.559999999998,3,2,1,321,6,Silver
354963.0,3314,120,3097.74,2,2,3,223,7,Silver
354984.0,0,1420,31143.42,1,1,1,111,3,Gold
355005.0,3290,418,25587.36,1,1,1,111,3,Gold
355026.0,3366,186,4810.139999999999,3,2,3,323,8,Silver
355047.0,3314,302,8137.5,2,1,2,212,5,Silver
355089.0,3349,38,3023.4,3,3,3,333,9,Bronze
355110.0,3289,1094,12527.22,1,1,2,112,4,Gold
355152.0,3308,210,20968.92,2,1,1,211,4,Gold
355173.0,3575,16,942.3599999999999,4,4,4,444,12,Bronze
355194.0,3321,76,1728.8400000000001,2,3,4,234,9,Bronze
355215.0,3294,114,5153.4,1,2,3,123,6,Silver
355236.0,3308,286,4786.62,2,1,3,213,6,Silver
355257.0,3561,18,3247.68,4,4,3,443,11,Bronze
355278.0,3334,260,8658.3,2,1,2,212,5,Silver
355299.0,3441,654,21531.0,4,1,1,411,6,Silver
355341.0,3346,120,1410.96,3,2,4,324,9,Bronze
355383.0,3297,1392,55298.159999999996,1,1,1,111,3,Gold
355404.0,3306,178,6140.219999999999,2,2,2,222,6,Silver
355446.0,3656,28,1907.6399999999999,4,4,4,444,12,Bronze
355467.0,3400,12,4499.82,3,4,3,343,10,Bronze
355488.0,3365,426,23099.04,3,1,1,311,5,Silver
355509.0,3288,154,10752.599999999999,1,2,2,122,5,Silver
355530.0,3311,108,3160.8,2,2,3,223,7,Silver
355551.0,3290,1796,38210.04,1,1,1,111,3,Gold
355572.0,3338,106,1344.12,3,2,4,324,9,Bronze
355593.0,3286,98,4396.080000000001,1,2,3,123,6,Silver
355614.0,3339,124,7888.4400000000005,3,2,2,322,7,Silver
355656.0,3310,114,2181.42,2,2,4,224,8,Silver
355698.0,3293,484,15783.719999999998,1,1,1,111,3,Gold
355740.0,3337,610,25315.26,3,1,1,311,5,Silver
355782.0,3297,566,15714.78,1,1,1,111,3,Gold
355803.0,3496,66,6767.88,4,3,2,432,9,Bronze
355845.0,3306,498,36086.09999999999,2,1,1,211,4,Gold
355887.0,3520,42,3374.1600000000003,4,3,3,433,10,Bronze
355908.0,3423,38,3642.12,3,3,3,333,9,Bronze
355929.0,3288,122,9632.76,1,2,2,122,5,Silver
355950.0,0,84,9778.32,1,3,2,132,6,Silver
355971.0,3408,174,10487.759999999998,3,2,2,322,7,Silver
355992.0,3394,32,1389.9,3,4,4,344,11,Bronze
356013.0,3315,2,172.79999999999998,2,4,4,244,10,Bronze
356034.0,3285,108,17293.2,1,2,1,121,4,Gold
356055.0,3469,52,4096.199999999999,4,3,3,433,10,Bronze
356076.0,3294,36,2423.9400000000005,1,3,4,134,8,Silver
356097.0,3524,32,3456.0,4,4,3,443,11,Bronze
356139.0,3372,14,973.8,3,4,4,344,11,Bronze
356160.0,3323,202,4207.4400000000005,2,2,3,223,7,Silver
356181.0,3401,28,1942.86,3,4,4,344,11,Bronze
356223.0,3472,14,916.8,4,4,4,444,12,Bronze
356265.0,3511,52,1678.6799999999996,4,3,4,434,11,Bronze
356286.0,3293,62,17834.82,1,3,1,131,5,Silver
356307.0,3474,42,2652.8399999999997,4,3,3,433,10,Bronze
356328.0,3289,62,3648.6,1,3,3,133,7,Silver
356349.0,3324,84,5419.8,2,3,2,232,7,Silver
356391.0,3287,84,1925.04,1,3,4,134,8,Silver
356496.0,3552,4,2086.56,4,4,4,444,12,Bronze
356538.0,3362,78,2856.3599999999997,3,3,3,333,9,Bronze
356559.0,3288,182,14999.999999999998,1,2,1,121,4,Gold
356580.0,3540,174,8958.24,4,2,2,422,8,Silver
356622.0,3345,44,3185.04,3,3,3,333,9,Bronze
356643.0,3297,298,15936.119999999999,1,1,1,111,3,Gold
356664.0,3363,836,36449.94,3,1,1,311,5,Silver
356685.0,3302,242,45268.8,2,1,1,211,4,Gold
356706.0,3314,6,15571.2,2,4,1,241,7,Silver
356727.0,3288,258,13468.140000000001,1,1,1,111,3,Gold
356748.0,3290,14,1045.5,1,4,4,144,9,Bronze
356769.0,3292,24,9404.4,1,4,2,142,7,Silver
356790.0,3503,2,1488.0,4,4,4,444,12,Bronze
356832.0,3295,190,13284.42,1,2,2,122,5,Silver
356895.0,3657,2,-10.379999999999999,4,4,4,444,12,Bronze
356916.0,3315,82,11841.119999999997,2,3,2,232,7,Silver
356937.0,3573,24,5832.0,4,4,2,442,10,Bronze
356958.0,3434,12,2379.9,4,4,4,444,12,Bronze
356979.0,3308,46,4026.120000000001,2,3,3,233,8,Silver
357021.0,3285,338,33112.08,1,1,1,111,3,Gold
357042.0,3358,100,12341.999999999998,3,2,2,322,7,Silver
357084.0,3331,88,11722.68,2,2,2,222,6,Silver
357126.0,3289,88,6479.58,1,2,2,122,5,Silver
357147.0,3335,106,7281.119999999999,3,2,2,322,7,Silver
357210.0,3301,24,1538.88,1,4,4,144,9,Bronze
357231.0,3315,30,2249.0399999999995,2,4,4,244,10,Bronze
357294.0,3293,150,4691.400000000001,1,2,3,123,6,Silver
357315.0,3313,434,15296.46,2,1,1,211,4,Gold
357357.0,0,536,71220.41999999998,1,1,1,111,3,Gold
357378.0,3325,32,7624.68,2,4,2,242,8,Silver
357399.0,3296,468,10556.76,1,1,2,112,4,Gold
357462.0,3316,14,593.7599999999999,2,4,4,244,10,Bronze
357504.0,3330,6,795.42,2,4,4,244,10,Bronze
357525.0,3345,18,2971.0800000000004,3,4,3,343,10,Bronze
357546.0,3470,8,1286.3999999999999,4,4,4,444,12,Bronze
357567.0,3363,310,7040.459999999999,3,1,2,312,6,Silver
357609.0,3395,4,5952.0,3,4,2,342,9,Bronze
357630.0,3348,22,1221.9599999999998,3,4,4,344,11,Bronze
357651.0,3296,44,3157.8,1,3,3,133,7,Silver
357693.0,3371,56,8553.0,3,3,2,332,8,Silver
357714.0,3301,64,6094.38,1,3,2,132,6,Silver
357735.0,3530,64,3222.66,4,3,3,433,10,Bronze
357777.0,3363,154,10397.699999999999,3,2,2,322,7,Silver
357798.0,3315,44,931.8600000000002,2,3,4,234,9,Bronze
357840.0,3422,30,3727.44,3,4,3,343,10,Bronze
357861.0,3311,142,8844.119999999999,2,2,2,222,6,Silver
357882.0,3287,196,8677.56,1,2,2,122,5,Silver
357903.0,3317,204,14392.5,2,2,1,221,5,Silver
357924.0,3293,20,7451.819999999999,1,4,2,142,7,Silver
357945.0,3398,44,2814.7200000000003,3,3,3,333,9,Bronze
357966.0,3442,44,5329.919999999999,4,3,3,433,10,Bronze
357987.0,3370,130,9136.019999999999,3,2,2,322,7,Silver
358008.0,3400,96,7174.4400000000005,3,2,2,322,7,Silver
358029.0,3287,644,46415.34,1,1,1,111,3,Gold
358050.0,3381,632,26784.839999999997,3,1,1,311,5,Silver
358071.0,3479,86,2051.1600000000003,4,2,4,424,10,Bronze
358092.0,3313,184,3433.5599999999995,2,2,3,223,7,Silver
358113.0,3413,28,4113.360000000001,3,4,3,343,10,Bronze
358134.0,3313,168,11234.64,2,2,2,222,6,Silver
358218.0,3366,124,9785.4,3,2,2,322,7,Silver
358239.0,3314,1032,25674.66,2,1,1,211,4,Gold
358260.0,3551,10,1947.6,4,4,4,444,12,Bronze
358281.0,3358,202,42404.94,3,2,1,321,6,Silver
358302.0,3598,142,4437.24,4,2,3,423,9,Bronze
358323.0,3293,164,11797.559999999998,1,2,2,122,5,Silver
358344.0,3343,124,7128.0599999999995,3,2,2,322,7,Silver
358365.0,3428,2,-930.3000000000001,4,4,4,444,12,Bronze
358428.0,3297,594,37587.17999999999,1,1,1,111,3,Gold
358449.0,3313,308,22029.12,2,1,1,211,4,Gold
358470.0,3399,128,2589.48,3,2,3,323,8,Silver
358491.0,3293,296,19792.5,1,1,1,111,3,Gold
358533.0,3302,348,11995.14,2,1,2,212,5,Silver
358575.0,3302,160,6748.139999999999,2,2,2,222,6,Silver
358596.0,3321,50,6973.32,2,3,2,232,7,Silver
358638.0,3321,56,3152.8199999999997,2,3,3,233,8,Silver
358659.0,3363,4,984.96,3,4,4,344,11,Bronze
358680.0,3307,18,2370.1199999999994,2,4,4,244,10,Bronze
358701.0,3310,128,2404.92,2,2,4,224,8,Silver
358722.0,3318,162,16632.300000000003,2,2,1,221,5,Silver
358743.0,3394,104,11667.48,3,2,2,322,7,Silver
358764.0,3320,324,24472.86,2,1,1,211,4,Gold
358785.0,3408,378,12901.14,3,1,2,312,6,Silver
358806.0,3292,192,17035.379999999997,1,2,1,121,4,Gold
358848.0,3313,230,16518.18,2,1,1,211,4,Gold
358890.0,3289,128,16927.08,1,2,1,121,4,Gold
358911.0,0,396,31558.499999999993,1,1,1,111,3,Gold
358932.0,3335,250,14749.14,3,1,1,311,5,Silver
358974.0,3603,30,2242.92,4,4,4,444,12,Bronze
358995.0,3307,154,9028.08,2,2,2,222,6,Silver
359016.0,3294,104,8231.880000000001,1,2,2,122,5,Silver
359037.0,3287,426,7783.4400000000005,1,1,2,112,4,Gold
359100.0,3303,130,8068.139999999999,2,2,2,222,6,Silver
359121.0,3295,84,13460.16,1,3,1,131,5,Silver
359142.0,3546,2,211.20000000000002,4,4,4,444,12,Bronze
359205.0,3444,180,5528.58,4,2,2,422,8,Silver
359247.0,3317,842,86095.01999999999,2,1,1,211,4,Gold
359289.0,3314,242,7220.28,2,1,2,212,5,Silver
359310.0,3450,24,1353.8400000000001,4,4,4,444,12,Bronze
359331.0,3332,60,2064.48,2,3,4,234,9,Bronze
359394.0,3290,270,6193.08,1,1,2,112,4,Gold
359415.0,3293,86,6693.959999999999,1,2,2,122,5,Silver
359457.0,3573,18,963.9000000000001,4,4,4,444,12,Bronze
359478.0,3602,20,1304.64,4,4,4,444,12,Bronze
359499.0,3288,76,4923.779999999999,1,3,3,133,7,Silver
359520.0,3518,36,2549.0400000000004,4,3,3,433,10,Bronze
359562.0,3404,14,1147.6799999999998,3,4,4,344,11,Bronze
359583.0,3446,18,2867.04,4,4,3,443,11,Bronze
359604.0,3470,64,2478.2400000000002,4,3,3,433,10,Bronze
359625.0,3335,80,2156.2200000000003,3,3,4,334,10,Bronze
359646.0,3437,524,8237.579999999998,4,1,2,412,7,Silver
359688.0,3619,28,1303.7400000000002,4,4,4,444,12,Bronze
359751.0,3290,268,20425.14,1,1,1,111,3,Gold
359793.0,3300,54,40604.280000000006,1,3,1,131,5,Silver
359814.0,3391,48,3523.08,3,3,3,333,9,Bronze
359835.0,3301,104,9477.9,1,2,2,122,5,Silver
359898.0,3560,48,3155.1,4,3,3,433,10,Bronze
359919.0,3300,974,87798.72,1,1,1,111,3,Gold
359940.0,3532,40,3861.24,4,3,3,433,10,Bronze
359982.0,3524,30,4797.6,4,4,3,443,11,Bronze
360024.0,3286,96,8164.439999999999,1,2,2,122,5,Silver
360066.0,3390,70,6215.22,3,3,2,332,8,Silver
360087.0,3307,170,13932.779999999999,2,2,1,221,5,Silver
360108.0,3336,18,1036.56,3,4,4,344,11,Bronze
360192.0,3479,32,12463.079999999998,4,4,2,442,10,Bronze
360213.0,3309,28,1775.28,2,4,4,244,10,Bronze
360234.0,3360,46,2744.7599999999993,3,3,3,333,9,Bronze
360255.0,3302,40,2090.88,2,3,4,234,9,Bronze
360297.0,3292,30,2542.5,1,4,3,143,8,Silver
360318.0,3317,134,10514.759999999998,2,2,2,222,6,Silver
360339.0,3306,204,12741.899999999998,2,2,2,222,6,Silver
360360.0,3316,458,29212.799999999996,2,1,1,211,4,Gold
360402.0,3313,210,14158.38,2,1,1,211,4,Gold
360423.0,3306,10,2429.2799999999997,2,4,4,244,10,Bronze
360444.0,3317,290,20467.14,2,1,1,211,4,Gold
360465.0,3569,20,1316.88,4,4,4,444,12,Bronze
360486.0,3323,28,1571.64,2,4,4,244,10,Bronze
360549.0,3335,120,6779.7,3,2,2,322,7,Silver
360591.0,3574,32,1866.24,4,4,4,444,12,Bronze
360612.0,3359,32,2605.14,3,4,3,343,10,Bronze
360633.0,3290,174,31128.96,1,2,1,121,4,Gold
360654.0,3502,8,497.4,4,4,4,444,12,Bronze
360675.0,3329,128,11874.54,2,2,2,222,6,Silver
360696.0,3486,30,2537.76,4,4,3,443,11,Bronze
360759.0,3463,160,5901.000000000001,4,2,2,422,8,Silver
360780.0,3341,262,6479.52,3,1,2,312,6,Silver
360801.0,3342,46,1991.3999999999999,3,3,4,334,10,Bronze
360843.0,3292,152,27250.5,1,2,1,121,4,Gold
360906.0,3331,4,1200.0,2,4,4,244,10,Bronze
360927.0,3511,20,1692.6,4,4,4,444,12,Bronze
360948.0,3296,178,18866.16,1,2,1,121,4,Gold
360969.0,3391,122,3187.92,3,2,3,323,8,Silver
360990.0,3343,40,2072.2200000000003,3,3,4,334,10,Bronze
361011.0,3313,474,17383.44,2,1,1,211,4,Gold
361053.0,3320,70,13887.480000000003,2,3,1,231,6,Silver
361074.0,3558,58,2179.3799999999997,4,3,4,434,11,Bronze
361137.0,3314,58,8394.6,2,3,2,232,7,Silver
361158.0,3308,192,5742.42,2,2,2,222,6,Silver
361221.0,3338,80,2845.68,3,3,3,333,9,Bronze
361263.0,3320,304,29596.980000000003,2,1,1,211,4,Gold
361284.0,3454,134,11223.96,4,2,2,422,8,Silver
361305.0,3338,26,3191.04,3,4,3,343,10,Bronze
361326.0,3338,14,1693.9200000000003,3,4,4,344,11,Bronze
361431.0,3311,426,19082.640000000003,2,1,1,211,4,Gold
361452.0,3538,8,1882.92,4,4,4,444,12,Bronze
361473.0,3325,328,22729.8,2,1,1,211,4,Gold
361494.0,3345,208,8158.32,3,1,2,312,6,Silver
361557.0,3519,18,940.9200000000001,4,4,4,444,12,Bronze
361578.0,3289,548,16257.72,1,1,1,111,3,Gold
361599.0,3316,50,949.38,2,3,4,234,9,Bronze
361620.0,3309,944,26528.22,2,1,1,211,4,Gold
361641.0,3292,126,2781.8999999999996,1,2,3,123,6,Silver
361662.0,3350,56,2935.68,3,3,3,333,9,Bronze
361683.0,3595,98,3537.6600000000003,4,2,3,423,9,Bronze
361746.0,3593,42,3270.7799999999997,4,3,3,433,10,Bronze
361767.0,3303,94,7796.5199999999995,2,2,2,222,6,Silver
361788.0,0,416,15821.4,1,1,1,111,3,Gold
361809.0,3381,94,2648.1,3,2,3,323,8,Silver
361830.0,3549,146,28755.0,4,2,1,421,7,Silver
361851.0,3297,1092,25944.18,1,1,1,111,3,Gold
361872.0,3287,72,3494.34,1,3,3,133,7,Silver
361893.0,3320,50,1584.84,2,3,4,234,9,Bronze
361914.0,3467,28,1242.96,4,4,4,444,12,Bronze
361935.0,3310,58,4560.839999999999,2,3,3,233,8,Silver
361956.0,3297,210,7603.380000000001,1,1,2,112,4,Gold
361977.0,3296,38,2609.399999999999,1,3,3,133,7,Silver
361998.0,3287,1132,31062.48,1,1,1,111,3,Gold
362019.0,3597,32,3150.48,4,4,3,443,11,Bronze
362082.0,3393,80,9413.4,3,3,2,332,8,Silver
362103.0,3286,814,71554.91999999998,1,1,1,111,3,Gold
362124.0,3338,62,7925.039999999999,3,3,2,332,8,Silver
362145.0,3489,18,1421.64,4,4,4,444,12,Bronze
362187.0,3300,110,2339.8199999999993,1,2,4,124,7,Silver
362208.0,3405,138,2645.7599999999998,3,2,3,323,8,Silver
362250.0,3288,114,3188.7599999999998,1,2,3,123,6,Silver
362271.0,3647,78,2349.7799999999993,4,3,4,434,11,Bronze
362292.0,3401,174,2935.9800000000005,3,2,3,323,8,Silver
362313.0,3303,36,1477.74,2,3,4,234,9,Bronze
362334.0,3289,224,2262.4800000000005,1,1,4,114,6,Silver
362355.0,3325,156,2478.7800000000007,2,2,3,223,7,Silver
362376.0,3392,32,1992.12,3,4,4,344,11,Bronze
362439.0,3433,248,5005.56,4,1,3,413,8,Silver
362502.0,3337,24,10388.34,3,4,2,342,9,Bronze
362523.0,3493,46,526.2,4,3,4,434,11,Bronze
362565.0,3423,254,4671.540000000001,3,1,3,313,7,Silver
362586.0,3287,160,2577.42,1,2,3,123,6,Silver
362607.0,3412,76,2633.9399999999996,3,3,3,333,9,Bronze
362628.0,3392,12,6353.039999999999,3,4,2,342,9,Bronze
362712.0,3327,232,17804.940000000002,2,1,1,211,4,Gold
362754.0,3320,54,929.76,2,3,4,234,9,Bronze
362817.0,3512,138,8837.28,4,2,2,422,8,Silver
362838.0,3526,30,2040.72,4,4,4,444,12,Bronze
362859.0,3342,18,1556.1599999999999,3,4,4,344,11,Bronze
362922.0,3415,188,14149.440000000002,3,2,1,321,6,Silver
362964.0,3345,588,13624.98,3,1,1,311,5,Silver
363006.0,3306,90,1277.9999999999998,2,2,4,224,8,Silver
363027.0,0,248,8826.900000000001,1,1,2,112,4,Gold
363048.0,3294,284,11784.84,1,1,2,112,4,Gold
363069.0,3316,224,7767.539999999999,2,1,2,212,5,Silver
363090.0,3288,204,4360.08,1,2,3,123,6,Silver
363111.0,3593,2,4561.92,4,4,3,443,11,Bronze
363153.0,3293,270,15562.38,1,1,1,111,3,Gold
363195.0,3313,138,4619.52,2,2,3,223,7,Silver
363237.0,3302,102,1093.02,2,2,4,224,8,Silver
363258.0,3386,60,4141.44,3,3,3,333,9,Bronze
363279.0,3296,114,5555.219999999999,1,2,2,122,5,Silver
363321.0,3306,132,1640.4,2,2,4,224,8,Silver
363342.0,3299,162,9291.84,1,2,2,122,5,Silver
363363.0,3646,106,2074.32,4,2,4,424,10,Bronze
363426.0,3295,138,71556.54000000001,1,2,1,121,4,Gold
363447.0,3650,2,-1270.08,4,4,4,444,12,Bronze
363489.0,3380,24,686.34,3,4,4,344,11,Bronze
363531.0,3363,110,11499.0,3,2,2,322,7,Silver
363552.0,3423,28,5338.8,3,4,3,343,10,Bronze
363573.0,3302,56,18981.3,2,3,1,231,6,Silver
363594.0,3309,272,20886.480000000003,2,1,1,211,4,Gold
363615.0,3285,974,51476.4,1,1,1,111,3,Gold
363657.0,3331,22,20937.24,2,4,1,241,7,Silver
363720.0,3385,146,9955.68,3,2,2,322,7,Silver
363741.0,3293,214,5813.1,1,1,2,112,4,Gold
363783.0,3300,408,7552.26,1,1,2,112,4,Gold
363804.0,3302,100,8226.6,2,2,2,222,6,Silver
363825.0,3565,12,802.92,4,4,4,444,12,Bronze
363909.0,3299,66,4335.0599999999995,1,3,3,133,7,Silver
363930.0,3307,12,3017.8799999999997,2,4,3,243,9,Bronze
363951.0,3408,2,1451.52,3,4,4,344,11,Bronze
363993.0,3370,56,4098.959999999999,3,3,3,333,9,Bronze
364014.0,3586,24,2542.7999999999997,4,4,3,443,11,Bronze
364077.0,3436,1096,16133.52,4,1,1,411,6,Silver
364098.0,3302,1514,54844.08,2,1,1,211,4,Gold
364119.0,3379,18,2020.5599999999995,3,4,4,344,11,Bronze
364140.0,3294,848,98628.12,1,1,1,111,3,Gold
364161.0,3441,366,6483.24,4,1,2,412,7,Silver
364203.0,3640,34,1605.48,4,4,4,444,12,Bronze
364224.0,3331,64,1331.76,2,3,4,234,9,Bronze
364245.0,3300,174,4463.699999999999,1,2,3,123,6,Silver
364266.0,3288,1006,21677.219999999998,1,1,1,111,3,Gold
364287.0,3371,2,1905.12,3,4,4,344,11,Bronze
364308.0,3299,430,9626.099999999999,1,1,2,112,4,Gold
364329.0,3464,18,919.98,4,4,4,444,12,Bronze
364350.0,3293,144,10420.2,1,2,2,122,5,Silver
364371.0,3321,54,4865.160000000001,2,3,3,233,8,Silver
364413.0,3414,16,14471.999999999998,3,4,1,341,8,Silver
364434.0,3335,32,11572.92,3,4,2,342,9,Bronze
364476.0,3596,38,1482.0000000000002,4,3,4,434,11,Bronze
364497.0,3309,90,3218.1,2,2,3,223,7,Silver
364518.0,3588,118,3035.7599999999993,4,2,3,423,9,Bronze
364539.0,3296,30,1060.6200000000001,1,4,4,144,9,Bronze
364560.0,3302,264,4857.42,2,1,3,213,6,Silver
364581.0,3334,58,4048.02,2,3,3,233,8,Silver
364602.0,3524,70,2590.1399999999994,4,3,3,433,10,Bronze
364644.0,3285,828,36970.2,1,1,1,111,3,Gold
364665.0,3297,936,39838.979999999996,1,1,1,111,3,Gold
364707.0,3523,68,1401.0,4,3,4,434,11,Bronze
364728.0,3308,256,11194.199999999999,2,1,2,212,5,Silver
364770.0,3357,66,3707.16,3,3,3,333,9,Bronze
364791.0,3302,174,3514.3199999999997,2,2,3,223,7,Silver
364812.0,3325,506,11140.74,2,1,2,212,5,Silver
364833.0,3325,114,5367.06,2,2,3,223,7,Silver
